account_uuid,state,industry,subindustry,year_established,annual_revenue,total_payroll,business_structure,num_employees,region
2cc6496b-16cc9-b2e7-09a3a-9400f20342,PA,Contractors,Finish Carpentry Contractors,2005.0,80000.0,35000.0,Individual,0.0,Northeast
0458bddc-816f-483e-b48d-43da35128860,FL,Other Services,All Other Travel Arrangement and Reservation Services,2012.0,5000.0,1000.0,Limited Liability Company,1.0,South
c9db5a22-5caed-9af4-40e64-f1f9108a60,MD,Healthcare,Child Day Care Services,2017.0,2000.0,0.0,Individual,0.0,South
1d2a3074-ebda-45c7-8244-cdb0e56d8f63,NY,Retail Trade,Electronic Shopping,2015.0,30000.0,0.0,Limited Liability Company,0.0,Northeast
3981adf6-106f7-72af-fc6e2-7a694c5f3b,AL,Other Services,Beauty Salons,2016.0,12000.0,0.0,Individual,0.0,South
16e59df6-62f3-4667-9d76-83d2b29c2389,MD,Retail Trade,Landscaping Services,2011.0,70000.0,0.0,Individual,0.0,South
d6391dc7-88155-5601-ecf23-20aa88f105,MI,Administrative Services and Building Maintenance,Other Services to Buildings and Dwellings,1989.0,55000.0,30000.0,Corporation,9.0,Midwest
e1afa352-9819e-14e5-52852-4727248ed7,FL,Contractors,Other Building Finishing Contractors,2017.0,55000.0,0.0,Limited Liability Company,0.0,South
b770ccbd-4b0a3-3325-bc69c-a0cbc24aee,PA,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2009.0,250000.0,80000.0,Limited Liability Company,2.0,Northeast
a003ff7c-8a220-e5bd-c499c-990017ab70,VA,Contractors,"Plumbing, Heating, and Air-Conditioning Contractors",2014.0,200000.0,30000.0,Corporation,1.0,South
3f76b1af-1371-435e-93b9-603865d65fe6,FL,Other Services,All Other Personal Services,2015.0,150000.0,35000.0,Limited Liability Company,1.0,South
d35f4111-6d30-4812-9d8f-0115403fcfac,FL,Unknown,Unknown,2018.0,48000.0,0.0,Individual,0.0,South
82d8baf9-35e0-42d4-9d5b-2a04718f7bc7,GA,Contractors,Finish Carpentry Contractors,2018.0,80000.0,0.0,Individual,0.0,South
8f03665e-f529a-41e0-fc196-db0c4b0a7c,AZ,Retail Trade,Electronic Shopping,2017.0,150000.0,0.0,Limited Liability Company,0.0,West
609c1476-37c96-ca73-5c208-3d8f11fa4d,MI,Contractors,Finish Carpentry Contractors,2017.0,45000.0,0.0,Individual,0.0,Midwest
56e0a438-d8e7d-b131-b36c6-67bffdd21a,NY,Real Estate,Other Activities Related to Real Estate,2017.0,120000.0,120000.0,Individual,12.0,Northeast
1263525b-7489c-7f0e-5fefc-17cf54501f,CO,"Sports, Arts, Entertainment, and Recreation",Other Gambling Industries,2017.0,120000.0,0.0,Limited Liability Company,0.0,West
afb3f18b-2abfa-a4a3-d4bcc-c7f19e5d22,TN,Retail Trade,Household Appliance Stores,2014.0,250000.0,0.0,Individual,0.0,South
41e87c55-4051f-5402-c978c-320f1f9843,AZ,Real Estate,Offices of Real Estate Agents and Brokers,2017.0,150000.0,0.0,Limited Liability Company,0.0,West
247f1ca3-ad213-627b-dcbb3-bcc9d38258,TX,Other Services,Car Washes,2016.0,40000.0,3000.0,Individual,1.0,South
d65b8c63-3c438-b027-4aab0-3eda7379c3,FL,Retail Trade,Other Building Material Dealers,2016.0,1000000.0,0.0,Limited Liability Company,0.0,South
45ff79d3-8c22d-024b-5c1c8-9d06375428,CO,Retail Trade,Vending Machine Operators,2018.0,20000.0,0.0,Limited Liability Company,0.0,West
ffe20bd9-e1e48-45d9-ccbbd-22b89b3ff4,UT,Retail Trade,Vending Machine Operators,2017.0,50000.0,0.0,Corporation,0.0,West
b2141c0b-0c3b-4e54-baea-7374cf9ce4e4,MI,Contractors,"Plumbing, Heating, and Air-Conditioning Contractors",2014.0,15000.0,0.0,Limited Liability Company,0.0,Midwest
da60e282-b0731-f96e-40bdb-730777e193,NJ,Administrative Services and Building Maintenance,Other Services to Buildings and Dwellings,2017.0,3000.0,0.0,Individual,0.0,Northeast
78f6cfb6-f82c3-eb35-b2e64-218c55be1e,FL,Other Services,Car Washes,2017.0,50000.0,0.0,Limited Liability Company,0.0,South
010bde85-1fa2-4e8d-91d3-43b75e154586,PA,Construction,Commercial and Institutional Building Construction,1990.0,30000.0,0.0,Individual,0.0,Northeast
7d4a3f78-388d-49ad-9351-3ec41b4bc2f1,WA,Consultants,Administrative Management and General Management Consulting Services,2013.0,30000.0,0.0,Individual,0.0,West
895fba4a-a64a-47e4-bd26-af87b013c453,CA,Administrative Services and Building Maintenance,Janitorial Services,2017.0,42000.0,0.0,Individual,0.0,West
d567d1ae-cab98-0820-aed64-89090c2705,FL,Transportation and Warehousing,"General Freight Trucking, Local",2017.0,75000000.0,0.0,Not sure yet,0.0,South
1b8df987-c35c9-da91-5d2e5-70c49a07e1,FL,Other Services,Beauty Salons,2016.0,50000.0,50000.0,Limited Liability Company,5.0,South
7d0a3ee7-1dc1-486c-9bbc-9bdc66fd4ea4,IL,Wholesale Trade,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2010.0,1300000.0,100000.0,Corporation,2.0,Midwest
f4f01edd-0bdb6-afd3-893d2-9fd018c1e6,KY,Healthcare,"Offices of Physicians, Mental Health Specialists",2002.0,300000.0,50000.0,Limited Liability Company,2.0,South
048e264a-9d728-551a-0bb39-6e1892a2e1,CA,Manufacturing,Distilleries,2011.0,350000.0,60000.0,Limited Liability Company,9.0,West
2c9f6840-2c106-b07a-43585-389378f8cc,WI,Other Services,General Automotive Repair,2002.0,150000.0,0.0,Individual,0.0,Midwest
eba92a8d-62502-7083-aa00b-f0ce134b07,NJ,Retail Trade,Landscaping Services,2017.0,35000.0,0.0,Limited Liability Company,0.0,Northeast
ab1c42b0-79dad-eb54-34ba2-deb3d0aa9a,CA,Healthcare,Offices of Physicians (except Mental Health Specialists),2017.0,100000.0,80000.0,Limited Liability Company,3.0,West
4595fa45-19318-b7f5-eb695-ed8329649b,GA,Retail Trade,Landscaping Services,2017.0,100000.0,0.0,Limited Liability Company,0.0,South
ee8e3c04-4aa4d-93e4-6e741-bdba7517ec,NY,Administrative Services and Building Maintenance,Janitorial Services,2017.0,30000.0,15000.0,Corporation,2.0,Northeast
8a6e4806-3babb-2cdf-52563-4182de92a3,NY,Education,Sports and Recreation Instruction,2017.0,24000.0,0.0,Individual,0.0,Northeast
d9f6df94-b35d0-7147-6c71c-510412e97a,NY,Other Services,Barber Shops,1997.0,2200.0,0.0,Individual,0.0,Northeast
c66e6be3-b727-48ce-aeca-c51cd74c5bf6,FL,Wholesale Trade,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2018.0,60000.0,20000.0,Corporation,3.0,South
d5b1ca4b-cd85-490a-a523-38481783dcd7,ME,Manufacturing,"Showcase, Partition, Shelving, and Locker Manufacturing",2018.0,20000.0,0.0,Individual,0.0,Northeast
9e932727-1d3ca-199d-739fc-428de6624a,AL,Contractors,Residential Remodelers,2017.0,60000.0,25000.0,Individual,2.0,South
65f38951-d2ae1-e483-825bf-9ac1560a80,GA,"Professional, Scientific and Technical Services",Building Inspection Services,2015.0,70000.0,70000.0,Limited Liability Company,0.0,South
209ff9c7-00692-9cc6-f82fb-e47b7ca908,GA,Contractors,Residential Remodelers,2017.0,100000.0,54000.0,Limited Liability Company,5.0,South
ebee0dc0-ddef-4cb5-af00-2f11b2a11ab0,MN,Contractors,Painting and Wall Covering Contractors,2018.0,100000.0,0.0,Limited Liability Company,0.0,Midwest
384e34da-1ac2d-9569-16df2-61bd10528a,FL,Wholesale Trade,Service Establishment Equipment and Supplies Merchant Wholesalers,2004.0,60000.0,30000.0,Corporation,1.0,South
5a7ee1bb-7dc0-439d-8eb6-f9971e4560ad,CA,Manufacturing,All Other Rubber Product Manufacturing,2011.0,250000.0,160000.0,Corporation,4.0,West
847a5162-1cae8-5db5-add50-a92a55a601,OH,Retail Trade,Electronic Shopping,2017.0,20000.0,20000.0,Limited Liability Company,1.0,Midwest
f24d63c9-e3644-02de-98acd-901c30868e,MO,"Professional, Scientific and Technical Services",Building Inspection Services,2017.0,60000.0,24000.0,Limited Liability Company,0.0,Midwest
369fab67-e1ce9-d897-69a64-282de1e1a6,NY,"Professional, Scientific and Technical Services",Interior Design Services,2017.0,50000.0,0.0,Limited Liability Company,0.0,Northeast
f772b9d2-139b-44a9-8a4a-e513b71d0bbe,NY,Transportation and Warehousing,"General Freight Trucking, Local",2016.0,180000.0,0.0,Other,0.0,Northeast
5adaacbe-66ddc-7bbe-b0069-cd0dd92ad5,NY,Food and Accommodation,Caterers,2017.0,80000.0,0.0,Limited Liability Company,0.0,Northeast
7772e037-8bd8-4d45-b3f1-34f64dfe7cb5,NC,Food and Accommodation,Limited-Service Restaurants,2010.0,500000.0,60000.0,Corporation,4.0,South
ed42276d-61ae-4884-91ad-791f3dfd7679,FL,Other Services,All Other Personal Services,2018.0,48000.0,0.0,Individual,0.0,South
323889b3-fae4e-f641-250b1-bd67fb05dd,VA,Food and Accommodation,Snack and Nonalcoholic Beverage Bars,2016.0,50000.0,0.0,Individual,0.0,South
cf779dcb-5bb0f-6bd5-f27ef-54eda8d7d6,VA,Manufacturing,All Other Miscellaneous Wood Product Manufacturing,2016.0,10000.0,0.0,Corporation,0.0,South
3133d4bb-064e-4fab-b240-1d168f774955,VA,Contractors,Painting and Wall Covering Contractors,2009.0,50000.0,0.0,Individual,0.0,South
104118a9-7988-4c98-974c-e8171065dc5d,TN,Contractors,Flooring Contractors,2017.0,65000.0,0.0,Individual,0.0,South
10732b5f-4e17-4f2c-a7ed-c1642d9e2801,IL,Education,Educational Support Services,2018.0,20000.0,0.0,Individual,0.0,Midwest
9bd48de0-b39be-73a1-cb07d-79b6137e56,FL,Administrative Services and Building Maintenance,Carpet and Upholstery Cleaning Services,2017.0,40000.0,0.0,Individual,0.0,South
d13a4e50-6a8f-45f1-b2a8-a5099052ed10,MN,Retail Trade,Retail Bakeries,2018.0,500000.0,150000.0,Limited Liability Company,7.0,Midwest
79595c11-a00f0-5352-91835-b60bc34dcc,FL,Contractors,Finish Carpentry Contractors,2017.0,50000.0,20800.0,Corporation,0.0,South
739644b5-16f4-4b78-bc70-b6b7c7c0c4da,FL,Contractors,Masonry Contractors,2008.0,350000.0,150000.0,Corporation,10.0,South
c95aa38b-f25a7-14af-0e007-0ab96f2618,MD,Retail Trade,Electronic Shopping,2017.0,50000.0,0.0,Limited Liability Company,0.0,South
bbedc1cb-d56b4-a2a0-1247c-4cee06f4c7,DC,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2008.0,400000.0,30000.0,Limited Liability Company,1.0,Northeast
09180ddd-099e-42a2-bd1a-10cf3f2c5db1,OR,Consultants,Marketing Consulting Services,2018.0,10000.0,0.0,Limited Liability Company,0.0,West
8f58d58a-762b-40b2-8a9e-6adaa4c31ea5,CA,Other Services,Business Associations,2016.0,2500000.0,32000.0,Corporation,1.0,West
54c99bff-f57c1-d10f-a5c33-9c32af1b0f,VA,Administrative Services and Building Maintenance,Other Services to Buildings and Dwellings,2016.0,100000.0,40000.0,Limited Liability Company,2.0,South
13869963-5a2a4-63f0-19471-749b880c4b,FL,Manufacturing,All Other Miscellaneous Manufacturing,1997.0,150000.0,0.0,Corporation,0.0,South
64085650-e810e-0bae-c0273-0322e1f6ff,TX,Administrative Services and Building Maintenance,Janitorial Services,2017.0,450000.0,250000.0,Corporation,16.0,South
d3523cf8-22f7-4791-87ed-a07ae290d383,TX,Food and Accommodation,Mobile Food Services,2018.0,50000.0,0.0,Limited Liability Company,0.0,South
7bea5e27-c36c-4548-bab6-55d01102480d,MA,Contractors,Residential Remodelers,2017.0,15000.0,0.0,Individual,0.0,Northeast
79c9cd82-66ab-4536-82fd-6e22247c59cc,PA,Contractors,Residential Remodelers,2018.0,160000.0,35280.0,Limited Liability Company,1.0,Northeast
0d18bf2c-71508-b326-07ec1-1f43cab42f,TN,Contractors,Electrical Contractors and Other Wiring Installation Contractors,1996.0,40000.0,16000.0,Limited Liability Company,0.0,South
00fc7fac-75ebe-cce4-664d3-aa0eb8489a,NJ,Food and Accommodation,Caterers,2011.0,150000.0,0.0,Limited Liability Company,0.0,Northeast
d7779234-be207-0669-4a4e8-7f271c63d9,AL,Manufacturing,All Other Plastics Product Manufacturing,2017.0,250000.0,45000.0,Individual,2.0,South
9ba73fb9-554c-477c-a6d1-61de480c429a,IL,Transportation and Warehousing,"Specialized Freight (except Used Goods) Trucking, Local",2018.0,56000.0,0.0,Individual,0.0,Midwest
3b6c8e64-335a9-7ba2-b19cb-97d578bd48,CO,Contractors,Finish Carpentry Contractors,2017.0,30000.0,30000.0,Limited Liability Company,0.0,West
bc610e9b-d9a38-7269-a8808-5e7bf0eba1,CA,Other Services,Security Guards and Patrol Services,2008.0,50000.0,50000.0,Individual,15.0,West
91a10dce-16a8a-9d2a-226bf-0d67dd3666,GA,Contractors,"Other Foundation, Structure, and Building Exterior Contractors",2017.0,60000.0,2000.0,Individual,0.0,South
f268403d-d85f-4fac-955e-8ee7b0a39253,IA,Food and Accommodation,Full-Service Restaurants,2018.0,24050.0,0.0,Limited Liability Company,0.0,Midwest
4fb8e927-56fe5-bf85-6a0c5-fd5274c16b,TX,Consultants,Marketing Consulting Services,2013.0,200000.0,0.0,Limited Liability Company,0.0,South
5ecc1300-1cd4-46b4-a5fb-5f5ea0d4ece8,GA,Unknown,Unknown,2010.0,16000.0,0.0,Individual,0.0,South
aac0187d-c847-426a-a3bb-136f719c543f,VA,Other Services,General Automotive Repair,2017.0,50000.0,0.0,Corporation,0.0,South
e31d5efa-e1fdb-e74d-bec81-7c1614bfc9,CT,Transportation and Warehousing,"General Freight Trucking, Long-Distance, Truckload",2015.0,175000.0,96000.0,Limited Liability Company,2.0,Northeast
12bee46a-8552-470b-9766-3197269d6122,OH,Other Services,Political Organizations,2010.0,2500000.0,0.0,Other,0.0,Midwest
927d70bf-11bdd-f818-d2746-9065099c6a,OH,Other Services,Beauty Salons,2018.0,45000.0,0.0,Limited Liability Company,0.0,Midwest
76c05677-25d8c-28b2-83c0f-fec945db1c,FL,Retail Trade,Landscaping Services,2017.0,15000.0,0.0,Individual,0.0,South
b91f1bff-bc7f4-1374-afa85-f029525e72,OH,Administrative Services and Building Maintenance,Janitorial Services,2017.0,12000.0,12000.0,Limited Liability Company,2.0,Midwest
ab03e6ea-f9ec4-e028-29d14-1eee714349,GA,Contractors,"Plumbing, Heating, and Air-Conditioning Contractors",2015.0,50000.0,0.0,Individual,0.0,South
8f80ef33-da3f0-8f86-f7784-59965ab10e,TX,Contractors,Residential Remodelers,2016.0,500000.0,0.0,Limited Liability Company,0.0,South
7214ac50-4eb0-4342-96e1-95e2cd695f9b,AL,Retail Trade,Automotive Parts and Accessories Stores,2011.0,50000.0,0.0,Limited Liability Company,0.0,South
076137c0-6db71-0a66-f0f56-8fa445fdd6,FL,Unknown,Unknown,2017.0,30000.0,15000.0,Limited Liability Company,0.0,South
39eb1c12-7c80-4820-b459-49e2e7261623,CT,"Sports, Arts, Entertainment, and Recreation",Theater Companies and Dinner Theaters,2014.0,5000.0,0.0,Limited Liability Company,0.0,Northeast
00ebe32e-9f51-431f-a0de-541e93bd6a36,PA,Contractors,Drywall and Insulation Contractors,2013.0,35000.0,0.0,Individual,0.0,Northeast
c5fb0573-0a12d-904f-65c83-993b4c1e9d,LA,Transportation and Warehousing,"General Freight Trucking, Local",2017.0,60000.0,1.0,Limited Liability Company,0.0,South
d6ebffd8-bf37e-20d4-9c683-42294ff1a3,NY,Contractors,Masonry Contractors,1994.0,75000.0,0.0,Individual,0.0,Northeast
2c3d4ef4-23e62-6238-068ad-b1d89ebc95,CT,Real Estate,Offices of Real Estate Agents and Brokers,2010.0,30000.0,30000.0,Individual,0.0,Northeast
ea9ba9f5-f964-4ddc-81c1-b89c7d33fc7b,NY,"Professional, Scientific and Technical Services",Interior Design Services,2004.0,120000.0,0.0,Individual,0.0,Northeast
67133d88-02ffc-7d97-a3e37-1fdba4243a,IN,Food and Accommodation,Full-Service Restaurants,2017.0,300000.0,200000.0,Limited Liability Company,15.0,Midwest
3b93c67f-9518-45e8-8575-6ef53767dab5,OH,Transportation and Warehousing,"General Freight Trucking, Long-Distance, Truckload",2018.0,50000.0,0.0,Limited Liability Company,0.0,Midwest
f218e206-713e9-9c50-8a290-2d3d085140,IL,Food and Accommodation,Snack and Nonalcoholic Beverage Bars,2014.0,100000.0,18000.0,Limited Liability Company,2.0,Midwest
0b599460-8b9e6-2cff-30e76-f09568165a,TN,"Professional, Scientific and Technical Services",Building Inspection Services,2017.0,100000.0,60000.0,Limited Liability Company,1.0,South
49e1db2a-59e51-d611-7640e-5500cfd76e,CT,"Professional, Scientific and Technical Services","All Other Professional, Scientific, and Technical Services",1999.0,80000.0,80000.0,Limited Liability Company,0.0,Northeast
9f80ba39-c94c4-4cf4-065ee-0a655ecaad,VT,Food and Accommodation,Caterers,2017.0,10000.0,0.0,Individual,0.0,Northeast
a13bda4e-8b990-eaa4-2776f-98050a42b5,NY,Healthcare,Offices of Dentists,1976.0,420000.0,90000.0,Individual,3.0,Northeast
3aef20f3-9bb0-4e95-add3-4c9263c39911,FL,Transportation and Warehousing,Couriers and Express Delivery Services,2018.0,0.0,0.0,Limited Liability Company,1.0,South
ccb29c6f-3f10-41f2-8988-d0118e350487,FL,Other Services,Consumer Electronics Repair and Maintenance,2018.0,25000.0,0.0,Limited Liability Company,0.0,South
a56b901d-20f8-461b-9a62-17afe9d9aa8d,AL,Real Estate,Residential Property Managers,2009.0,200000.0,0.0,Limited Liability Company,0.0,South
d082ab8a-0585-470a-b268-a257be448949,KS,"Technology, Media and Telecommunications",Software Publishers,2011.0,150000.0,0.0,Limited Liability Company,0.0,Midwest
902ecab3-866a-4ef3-a11e-5e59ff2bab34,MD,"Professional, Scientific and Technical Services",Computer Systems Design Services,2018.0,75000.0,0.0,Limited Liability Company,0.0,South
68ef51b3-97a5a-c1e6-88fdb-2539dc11da,NC,Contractors,Flooring Contractors,2012.0,50000.0,0.0,Individual,0.0,South
5d4b9c26-3565-4581-9fcb-25a56c3bff8c,GA,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2014.0,50000.0,0.0,Corporation,0.0,South
b52496f3-4d13b-19a3-a76cd-fd4c0ae3a7,CA,Healthcare,Child Day Care Services,2007.0,30000.0,0.0,Partnership,0.0,West
0f1aa817-aa94-4ff3-a0e5-75f27716955c,PA,Contractors,Painting and Wall Covering Contractors,2011.0,30000.0,30000.0,Individual,0.0,Northeast
ec70fa3e-9bc6-4e44-88f5-c71b5f11a65d,NC,Food and Accommodation,Caterers,2003.0,6000.0,0.0,Limited Liability Company,0.0,South
9d5f37e1-9ae1-4160-ae4a-c052cb888601,GA,Manufacturing,"Sawmill, Woodworking, and Paper Machinery Manufacturing",2018.0,20000.0,0.0,Individual,0.0,South
fda184aa-ea5b-4ac4-907d-eb9f618edefe,FL,Real Estate,Lessors of Nonresidential Buildings (except Miniwarehouses),1992.0,70000.0,0.0,Limited Liability Company,0.0,South
b06e9474-270b-4cce-99ad-27e5be895672,AR,Retail Trade,Retail Bakeries,2009.0,75000.0,0.0,Individual,0.0,South
d0a3310c-ea1ba-1820-05cbb-1fb32fc9bc,GA,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2013.0,100000.0,0.0,Limited Liability Company,0.0,South
914d835c-1c0d-4adc-b138-33c0cfb4bfd7,NY,Other Services,Beauty Salons,2016.0,90000.0,0.0,Corporation,0.0,Northeast
cd93add7-19cd-456d-9eea-2b8eac68d3c4,NY,"Sports, Arts, Entertainment, and Recreation","Promoters of Performing Arts, Sports, and Similar Events without Facilities",2018.0,12000.0,0.0,Individual,0.0,Northeast
03986820-6692-4fd9-8f09-a8f8d09bda2b,FL,Other Services,Telemarketing Bureaus and Other Contact Centers,2014.0,1000000.0,400000.0,Limited Liability Company,15.0,South
7a6f6a58-6553d-afb5-ad5fb-a93545b659,VA,"Professional, Scientific and Technical Services",Building Inspection Services,2017.0,50000.0,0.0,Limited Liability Company,0.0,South
cc4952dc-7d160-1948-b5f6e-8d22fb48ca,MD,Other Services,Temporary Help Services,2017.0,50000.0,0.0,Limited Liability Company,0.0,South
01cf8ea1-e61c-4b71-b301-a825429dcdca,NV,Administrative Services and Building Maintenance,Janitorial Services,2008.0,60000.0,0.0,Individual,0.0,West
3f809fe2-db5e-4936-ac32-25ec3d8287ef,NY,Unknown,Unknown,2010.0,75000.0,0.0,Corporation,0.0,Northeast
8a6de500-9af59-03af-b6548-bfd5251811,CA,"Professional, Scientific and Technical Services",Other Accounting Services,2003.0,100000.0,0.0,Corporation,0.0,West
b70f4198-cf06b-7052-5e954-c5181232fd,IN,Food and Accommodation,Limited-Service Restaurants,2017.0,200000.0,90000.0,Individual,4.0,Midwest
a2081edb-9fd0-4ca9-8fc6-754d5500624e,CA,"Technology, Media and Telecommunications",Internet Publishing and Broadcasting and Web Search Portals,2018.0,250000.0,0.0,Corporation,0.0,West
2c977ad1-fd340-db65-dff21-0c5b5dcd5b,MA,Retail Trade,Retail Bakeries,2017.0,200000.0,60000.0,Limited Liability Company,2.0,Northeast
a127cb52-826df-c00a-dad1d-2baa152802,TX,Other Services,"Automotive Body, Paint, and Interior Repair and Maintenance",1993.0,450000.0,320000.0,Corporation,0.0,South
8f3c0683-950b3-ecda-07584-d7f4ae5ae7,MA,Contractors,Residential Remodelers,2014.0,70000.0,0.0,Individual,0.0,Northeast
84737407-03ec-48d5-8265-94af7d4a2b45,KY,Wholesale Trade,Other Grocery and Related Products Merchant Wholesalers,2018.0,15000.0,0.0,Limited Liability Company,0.0,South
2bd277cc-1692-4e90-bc27-dd05eafbfec3,MD,Other Services,Political Organizations,2018.0,0.0,0.0,Individual,0.0,South
07856253-59f6-49c8-b23b-c29e865b6cc0,NC,Administrative Services and Building Maintenance,Other Services to Buildings and Dwellings,2013.0,65000.0,0.0,Limited Liability Company,0.0,South
